GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Measure,Value
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,%Zero Net Capital Allowances,10.4
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Sample Count,1050
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Estimated Population,1800
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,395900
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Tot Expenses,259000
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,136900
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,EER,65.4
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,1605
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Median Income Before Tax,123900
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Total Expenses,259000
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Office and General Business,19100
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Premises,38900
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Employee,168300
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Car and Travel,2500
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Interest,1400
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Other,26800
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,Average Net Capital Allowances,2100
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,%Zero Office and General Business,1.7
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,%Zero Premises,2
Contractor,GPMS,England,Non-dispensing,All,>=60,All,All,All,All,,,,,%Zero Employee,2.9
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,%Zero Car and Travel,19.9
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,%Zero Interest,53.3
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,%Zero Other,0.4
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,%Zero Net Capital Allowances,6.6
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Sample Count,4800
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Estimated Population,8200
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,453300
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Tot Expenses,299900
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,153300
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,EER,66.2
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,626
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Median Income Before Tax,144700
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Total Expenses,299900
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Office and General Business,20700
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Premises,43400
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Employee,203800
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Car and Travel,1300
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Interest,2500
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Other,26200
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,Average Net Capital Allowances,2000
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,%Zero Office and General Business,0.6
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,%Zero Premises,0.8
Contractor,GPMS,England,Non-dispensing,Male,All,All,All,All,All,,,,,%Zero Employee,1.1
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Sample Count,650
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Estimated Population,1100
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,421800
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Tot Expenses,273900
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,147900
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,EER,64.9
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1486
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Median Income Before Tax,139700
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Total Expenses,273900
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Office and General Business,18400
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Premises,40200
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Employee,187600
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Interest,3200
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Other,22100
Contractor,GPMS,England,Non-dispensing,Male,<40,All,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Sample Count,1700
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Estimated Population,2900
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,472600
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,314500
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,158000
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,EER,66.6
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,938
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Median Income Before Tax,148800
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Total Expenses,314500
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Office and General Business,21400
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Premises,46400
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Employee,213500
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Car and Travel,900
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Interest,2800
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Other,27500
Contractor,GPMS,England,Non-dispensing,Male,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,2100
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Sample Count,1700
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Estimated Population,2850
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,468500
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,312000
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,156500
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,EER,66.6
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,1074
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,147500
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Total Expenses,312000
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Office and General Business,21600
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Premises,44200
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Employee,215100
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Car and Travel,1000
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Interest,2400
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Other,25600
Contractor,GPMS,England,Non-dispensing,Male,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,2000
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Sample Count,750
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Estimated Population,1300
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,404000
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Expenses,263300
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,140700
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,EER,65.2
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,1942
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Median Income Before Tax,126800
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Total Expenses,263300
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Office and General Business,19100
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Premises,38100
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Employee,171200
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Car and Travel,3000
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Interest,1500
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Other,28300
Contractor,GPMS,England,Non-dispensing,Male,>=60,All,All,All,All,,,,,Average Net Capital Allowances,2200
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,%Zero Car and Travel,18.6
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,%Zero Interest,53.1
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,%Zero Other,0.1
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,%Zero Net Capital Allowances,6.5
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Sample Count,4050
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Estimated Population,6950
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,378000
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Tot Expenses,254400
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,123600
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,EER,67.3
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,532
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Median Income Before Tax,115700
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Total Expenses,254400
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Office and General Business,17500
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Premises,38400
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Employee,174100
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Interest,2300
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Other,19700
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,Average Net Capital Allowances,1700
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,%Zero Office and General Business,0.4
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,%Zero Premises,0.6
Contractor,GPMS,England,Non-dispensing,Female,All,All,All,All,All,,,,,%Zero Employee,0.9
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Sample Count,700
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Estimated Population,1150
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,347700
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Tot Expenses,233200
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,114500
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,EER,67.1
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1015
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Median Income Before Tax,109600
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Total Expenses,233200
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Office and General Business,15700
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Premises,35100
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Employee,160300
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Car and Travel,500
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Interest,2000
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Other,18000
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Net Capital Allowances,1500
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Sample Count,1700
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Estimated Population,2900
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,381000
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,255500
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,125500
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,EER,67.1
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,783
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,118900
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Total Expenses,255500
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Office and General Business,17800
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Premises,38400
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Employee,175200
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Interest,2500
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Other,19200
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Sample Count,1400
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Estimated Population,2400
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,389800
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Expenses,264800
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,125000
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,EER,67.9
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,950
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,116600
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Total Expenses,264800
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Office and General Business,17800
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Premises,39400
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Employee,182100
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Interest,2400
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Other,20600
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,1800
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Sample Count,300
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Estimated Population,500
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,374400
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Tot Expenses,247500
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,126900
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,EER,66.1
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,2771
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Median Income Before Tax,115500
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Total Expenses,247500
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Office and General Business,18800
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Premises,40900
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Employee,160700
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Car and Travel,1200
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Interest,1200
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Other,22800
Contractor,GPMS,England,Non-dispensing,Female,>=60,All,All,All,All,,,,,Average Net Capital Allowances,1800
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,%Zero Car and Travel,29.1
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,%Zero Interest,56.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,%Zero Other,0.2
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,%Zero Net Capital Allowances,7.2
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Sample Count,800
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Estimated Population,1450
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,317300
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Tot Expenses,194900
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,122500
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,EER,61.4
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,1085
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Median Income Before Tax,118100
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Total Expenses,194900
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Office and General Business,13200
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Premises,24900
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Employee,124900
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Interest,1400
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Other,28000
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,Average Net Capital Allowances,1700
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,%Zero Office and General Business,2.4
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,%Zero Premises,2.5
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,%Zero Employee,3.2
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,GE Median,283400
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,GE Q1,219300
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,GE Q3,381600
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,GE D1,171100
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,GE D9,513000
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,TE Median,159700
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,IBT Q1,94200
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,IBT Q3,148300
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,IBT D1,73200
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,,,IBT D9,175000
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"0 - 50,000",,Count_of_GPs,40
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"0 - 50,000",,Percentage_of_GPs_%,2.8
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"0 - 50,000",,Cumulative_Percentage_of_GPs_%,2.8
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"100,000 - 125,000",,Count_of_GPs,380
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"100,000 - 125,000",,Percentage_of_GPs_%,26.3
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"100,000 - 125,000",,Cumulative_Percentage_of_GPs_%,57.1
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"125,000+",,Count_of_GPs,620
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"125,000+",,Percentage_of_GPs_%,42.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"125,000+",,Cumulative_Percentage_of_GPs_%,100
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"50,000 - 75,000",,Count_of_GPs,110
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"50,000 - 75,000",,Percentage_of_GPs_%,7.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"50,000 - 75,000",,Cumulative_Percentage_of_GPs_%,10.7
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"75,000 - 100,000",,Count_of_GPs,290
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"75,000 - 100,000",,Percentage_of_GPs_%,20.1
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,,"75,000 - 100,000",,Cumulative_Percentage_of_GPs_%,30.8
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"0 - 50,000",,,Count_of_GPs,30
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"0 - 50,000",,,Percentage_of_GPs_%,1.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"0 - 50,000",,,Cumulative_Percentage_of_GPs_%,1.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"100,000 - 125,000",,,Count_of_GPs,180
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"100,000 - 125,000",,,Percentage_of_GPs_%,12.4
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"100,000 - 125,000",,,Cumulative_Percentage_of_GPs_%,30.2
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"125,000 - 150,000",,,Count_of_GPs,210
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"125,000 - 150,000",,,Percentage_of_GPs_%,14.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"125,000 - 150,000",,,Cumulative_Percentage_of_GPs_%,45.1
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"150,000 - 175,000",,,Count_of_GPs,180
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"150,000 - 175,000",,,Percentage_of_GPs_%,12.5
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"150,000 - 175,000",,,Cumulative_Percentage_of_GPs_%,57.6
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"175,000 - 200,000",,,Count_of_GPs,110
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"175,000 - 200,000",,,Percentage_of_GPs_%,7.7
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"175,000 - 200,000",,,Cumulative_Percentage_of_GPs_%,65.3
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"200,000 - 225,000",,,Count_of_GPs,100
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"200,000 - 225,000",,,Percentage_of_GPs_%,6.8
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"200,000 - 225,000",,,Cumulative_Percentage_of_GPs_%,72.1
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"225,000 - 250,000",,,Count_of_GPs,40
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"225,000 - 250,000",,,Percentage_of_GPs_%,2.8
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"225,000 - 250,000",,,Cumulative_Percentage_of_GPs_%,74.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"250,000+",,,Count_of_GPs,360
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"250,000+",,,Percentage_of_GPs_%,25
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"250,000+",,,Cumulative_Percentage_of_GPs_%,99.9
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"50,000 - 75,000",,,Count_of_GPs,50
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"50,000 - 75,000",,,Percentage_of_GPs_%,3.8
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"50,000 - 75,000",,,Cumulative_Percentage_of_GPs_%,5.7
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"75,000 - 100,000",,,Count_of_GPs,170
Contractor,GPMS,Wales,All,All,All,All,All,All,All,,"75,000 - 100,000",,,Percentage_of_GPs_%,12.1
