GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Measure,Value
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average SE Gross Earnings,15000
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average SE Expenses,4300
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average SE Income Before Tax,10700
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Emp Gross Earnings,65200
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Emp Expenses,1100
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Emp Income Before Tax,64200
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Gross Earnings,80200
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Expenses,5300
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Income Before Tax,74900
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Income Before Tax Standard Error,1846
Salaried,GPMS,Scotland,All,All,All,Urban,All,All,All,,,,,Median Income Before Tax,71000
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Sample Count,200
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Estimated Population,500
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average SE Gross Earnings,15100
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average SE Expenses,4900
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average SE Income Before Tax,10200
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Emp Gross Earnings,64200
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Emp Expenses,900
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Emp Income Before Tax,63400
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Gross Earnings,79400
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Expenses,5800
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Income Before Tax,73600
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1539
Salaried,GPMS,Scotland,All,All,<40,All,All,All,All,,,,,Median Income Before Tax,69800
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Sample Count,100
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Estimated Population,200
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average SE Gross Earnings,17900
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average SE Expenses,6600
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average SE Income Before Tax,11400
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Emp Gross Earnings,63100
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Emp Expenses,1300
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Emp Income Before Tax,61800
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,81000
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Expenses,7900
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,73100
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,2726
Salaried,GPMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Median Income Before Tax,63800
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Estimated Population,100
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average SE Gross Earnings,8800
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average SE Expenses,3800
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average SE Income Before Tax,5000
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Emp Gross Earnings,77800
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Emp Expenses,1700
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Emp Income Before Tax,76100
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,86600
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Expenses,5500
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,81100
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,3655
Salaried,GPMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Median Income Before Tax,71000
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Estimated Population,50
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Emp Gross Earnings,86300
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Emp Expenses,1300
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Emp Income Before Tax,84900
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,86300
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Expenses,1300
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,84900
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,6502
Salaried,GPMS,Scotland,All,All,>=60,All,All,All,All,,,,,Median Income Before Tax,69700
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Sample Count,100
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Estimated Population,200
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average SE Gross Earnings,19400
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average SE Expenses,7700
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average SE Income Before Tax,11800
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average Emp Gross Earnings,81800
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average Emp Expenses,1200
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average Emp Income Before Tax,80600
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,101200
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average Tot Expenses,8800
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,92300
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,2603
Salaried,GPMS,Scotland,All,Male,All,All,All,All,All,,,,,Median Income Before Tax,87500
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Estimated Population,100
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average SE Gross Earnings,11800
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average SE Expenses,4100
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average SE Income Before Tax,7800
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Emp Gross Earnings,77100
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Emp Expenses,1100
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Emp Income Before Tax,76000
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,89000
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Expenses,5200
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,83800
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,2892
Salaried,GPMS,Scotland,All,Male,<40,All,All,All,All,,,,,Median Income Before Tax,80100
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Estimated Population,50
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average SE Gross Earnings,35200
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average SE Expenses,13700
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average SE Income Before Tax,21400
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Emp Gross Earnings,78200
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Emp Expenses,1300
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Emp Income Before Tax,77000
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,113400
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,15000
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,98400
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,5730
Salaried,GPMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Median Income Before Tax,87500
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Estimated Population,50
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average SE Gross Earnings,23000
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average SE Income Before Tax,11200
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average Emp Gross Earnings,99500
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average Emp Expenses,1400
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average Emp Income Before Tax,98100
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,122500
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,13200
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,109300
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,7580
Salaried,GPMS,Scotland,All,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,105900
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Sample Count,250
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Estimated Population,650
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average SE Gross Earnings,13200
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average SE Expenses,4300
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average SE Income Before Tax,8900
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Emp Gross Earnings,61700
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Emp Expenses,1100
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Emp Income Before Tax,60700
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,74900
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Expenses,5300
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,69600
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,1369
Salaried,GPMS,Scotland,All,Female,All,All,All,All,All,,,,,Median Income Before Tax,65900
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Sample Count,150
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Estimated Population,400
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average SE Gross Earnings,15900
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average SE Expenses,5100
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average SE Income Before Tax,10800
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Emp Gross Earnings,61400
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Emp Expenses,800
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Emp Income Before Tax,60500
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,77200
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Expenses,5900
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,71300
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1746
Salaried,GPMS,Scotland,All,Female,<40,All,All,All,All,,,,,Median Income Before Tax,68800
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Estimated Population,150
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average SE Gross Earnings,11000
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average SE Expenses,3700
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average SE Income Before Tax,7300
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Emp Gross Earnings,57000
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Emp Expenses,1300
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Emp Income Before Tax,55700
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,68000
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,5000
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,63000
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,2692
Salaried,GPMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,57600
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Estimated Population,100
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average SE Gross Earnings,4600
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average SE Expenses,1500
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average SE Income Before Tax,3200
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Emp Gross Earnings,71400
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Emp Expenses,1700
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Emp Income Before Tax,69600
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,76000
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Expenses,3200
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,72800
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,3821
Salaried,GPMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,65900
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Sample Count,100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Estimated Population,250
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average SE Gross Earnings,11700
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average SE Expenses,4500
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average SE Income Before Tax,7300
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average Emp Gross Earnings,57700
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average Emp Expenses,1900
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average Emp Income Before Tax,55800
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,69400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average Tot Expenses,6400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,63100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,1972
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,Median Income Before Tax,60200
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,GE Median,65200
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,GE Q1,51600
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,GE Q3,78400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,GE D1,35700
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,GE D9,103100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,TE Median,5100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,IBT Q1,45800
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,IBT Q3,74200
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,IBT D1,33900
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,,IBT D9,95600
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"0 - 50,000",Count_of_GPs,80
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"0 - 50,000",Percentage_of_GPs_%,31.8
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"0 - 50,000",Cumulative_Percentage_of_GPs_%,31.8
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"50,000 - 75,000",Count_of_GPs,120
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"50,000 - 75,000",Percentage_of_GPs_%,46.4
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"50,000 - 75,000",Cumulative_Percentage_of_GPs_%,78.2
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"75,000+",Count_of_GPs,60
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"75,000+",Percentage_of_GPs_%,21.8
Salaried,GPMS,Northern Ireland,All,All,All,All,All,All,All,,,,"75,000+",Cumulative_Percentage_of_GPs_%,100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,50
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average SE Gross Earnings,9800
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average SE Expenses,3400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average SE Income Before Tax,6400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Emp Gross Earnings,54800
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Emp Expenses,1400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Emp Income Before Tax,53400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,64700
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,4900
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,59800
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,3709
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,61400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,50
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,150
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average SE Gross Earnings,12700
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average SE Expenses,5200
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average SE Income Before Tax,7500
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Emp Gross Earnings,57800
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Emp Expenses,2200
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Emp Income Before Tax,55600
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,70500
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,7400
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,63100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,2183
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,60100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Sample Count,50
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Estimated Population,50
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average SE Gross Earnings,11600
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average SE Expenses,3600
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average SE Income Before Tax,8100
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Emp Gross Earnings,62900
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Emp Expenses,1600
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Emp Income Before Tax,61300
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Gross Earnings,74500
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Expenses,5200
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Income Before Tax,69300
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Income Before Tax Standard Error,7369
Salaried,GPMS,Northern Ireland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Median Income Before Tax,62500
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Sample Count,50
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Estimated Population,50
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average SE Gross Earnings,6200
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average SE Expenses,3300
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average SE Income Before Tax,2900
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average Emp Gross Earnings,55100
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average Emp Expenses,1400
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average Emp Income Before Tax,53700
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average Tot Gross Earnings,61300
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average Tot Expenses,4700
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Average Tot Income Before Tax,56600
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Income Before Tax Standard Error,2277
Salaried,GPMS,Northern Ireland,All,All,All,Rural,All,All,All,,,,,Median Income Before Tax,55800
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Sample Count,100
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Estimated Population,200
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average SE Gross Earnings,13600
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average SE Expenses,4800
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average SE Income Before Tax,8800
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average Emp Gross Earnings,58600
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average Emp Expenses,2100
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average Emp Income Before Tax,56500
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average Tot Gross Earnings,72300
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average Tot Expenses,6900
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Average Tot Income Before Tax,65300
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Income Before Tax Standard Error,2510
Salaried,GPMS,Northern Ireland,All,All,All,Urban,All,All,All,,,,,Median Income Before Tax,61400
Salaried,GPMS,Northern Ireland,All,All,<40,All,All,All,All,,,,,Sample Count,100
Salaried,GPMS,Northern Ireland,All,All,<40,All,All,All,All,,,,,Estimated Population,200
Salaried,GPMS,Northern Ireland,All,All,<40,All,All,All,All,,,,,Average SE Gross Earnings,12700
Salaried,GPMS,Northern Ireland,All,All,<40,All,All,All,All,,,,,Average SE Expenses,4900
Salaried,GPMS,Northern Ireland,All,All,<40,All,All,All,All,,,,,Average SE Income Before Tax,7800
Salaried,GPMS,Northern Ireland,All,All,<40,All,All,All,All,,,,,Average Emp Gross Earnings,56500
Salaried,GPMS,Northern Ireland,All,All,<40,All,All,All,All,,,,,Average Emp Expenses,1800
