IndicatorID,Year,AreaCode,AreaName,IsAreaCurrent,Value
93553,2015,C83019,Beacon Medical Practice,1,43.76311779
93553,2019,C83019,Beacon Medical Practice,1,45.5456367
93553,2010,C83020,Caythorpe & Ancaster Medical Practice,1,9.851949215
93553,2015,C83020,Caythorpe & Ancaster Medical Practice,1,12.54113851
93553,2019,C83020,Caythorpe & Ancaster Medical Practice,1,11.60295478
93553,2010,C83021,Wainfleet Surgery,0,28.18535974
93553,2015,C83021,Wainfleet Surgery,0,39.32206027
93553,2010,C83022,Munro Medical Centre,1,13.98742707
93553,2015,C83022,Munro Medical Centre,1,15.91568827
93553,2019,C83022,Munro Medical Centre,1,14.6750903
93553,2010,C83023,Sleaford Medical Group,1,11.57417274
93553,2015,C83023,Sleaford Medical Group,1,13.8434488
93553,2019,C83023,Sleaford Medical Group,1,13.7814782
93553,2010,C83024,The Glenside Country Practice,1,11.00809261
93553,2015,C83024,The Glenside Country Practice,1,14.05346492
93553,2019,C83024,The Glenside Country Practice,1,14.2479352
93553,2010,C83025,Richmond Medical Centre,1,10.74950891
93553,2015,C83025,Richmond Medical Centre,1,10.90658106
93553,2019,C83025,Richmond Medical Centre,1,10.42145665
93553,2010,C83026,The Deepings Practice,1,7.788231132
93553,2015,C83026,The Deepings Practice,1,9.323496309
93553,2019,C83026,The Deepings Practice,1,9.278573605
93553,2010,C83027,Horncastle Medical Group,1,18.36061655
93553,2015,C83027,Horncastle Medical Group,1,20.15484291
93553,2019,C83027,Horncastle Medical Group,1,20.36246857
93553,2010,C83028,Holbeach Medical Centre,1,18.03125582
93553,2015,C83028,Holbeach Medical Centre,1,20.79597316
93553,2019,C83028,Holbeach Medical Centre,1,20.91213914
93553,2010,C83029,Branston & Heighington Family Practice,1,8.727607968
93553,2015,C83029,Branston & Heighington Family Practice,1,9.848459083
93553,2019,C83029,Branston & Heighington Family Practice,1,11.45015789
93553,2010,C83030,Billinghay Medical Practice,1,20.96410134
93553,2015,C83030,Billinghay Medical Practice,1,23.8394603
93553,2019,C83030,Billinghay Medical Practice,1,25.41742035
93553,2010,C83031,Nettleham Medical Practice,1,8.458380566
93553,2015,C83031,Nettleham Medical Practice,1,9.356118981
93553,2019,C83031,Nettleham Medical Practice,1,9.833666015
93553,2010,C83032,Merton Lodge Surgery,1,24.86574886
93553,2015,C83032,Merton Lodge Surgery,1,29.23496148
93553,2019,C83032,Merton Lodge Surgery,1,29.78016125
93553,2010,C83033,Hibaldstow Medical Practice,1,15.81677173
93553,2015,C83033,Hibaldstow Medical Practice,1,15.55455881
93553,2019,C83033,Hibaldstow Medical Practice,1,17.8397971
93553,2010,C83035,Hereward Medical Centre,1,7.888690757
93553,2015,C83035,Hereward Medical Centre,1,10.9488266
93553,2019,C83035,Hereward Medical Centre,1,9.514102311
93553,2010,C83036,Gosberton Medical Centre,1,14.61463464
93553,2015,C83036,Gosberton Medical Centre,1,17.63063846
93553,2019,C83036,Gosberton Medical Centre,1,17.39703074
93553,2010,C83037,Welton Family Health Centre,1,9.052553625
93553,2015,C83037,Welton Family Health Centre,1,10.06389849
93553,2019,C83037,Welton Family Health Centre,1,10.64951692
93553,2010,C83038,The Glebe Practice,1,10.53685578
93553,2015,C83038,The Glebe Practice,1,11.8097316
93553,2019,C83038,The Glebe Practice,1,11.9865221
93553,2010,C83039,Moulton Medical Centre,1,15.4262241
93553,2015,C83039,Moulton Medical Centre,1,17.82459655
93553,2019,C83039,Moulton Medical Centre,1,17.77440562
93553,2010,C83040,St. Peters Hill Surgery,1,16.67574342
93553,2015,C83040,St. Peters Hill Surgery,1,20.06913791
93553,2019,C83040,St. Peters Hill Surgery,1,18.65467604
93553,2010,C83041,The Woodland Medical Practice,1,21.84612403
93553,2015,C83041,The Woodland Medical Practice,1,23.69749439
93553,2019,C83041,The Woodland Medical Practice,1,22.86545199
93553,2010,C83042,Marsh Medical Practice,1,20.48677644
93553,2015,C83042,Marsh Medical Practice,1,24.01446352
93553,2019,C83042,Marsh Medical Practice,1,25.03655057
93553,2010,C83043,Market Rasen Surgery,1,16.95409956
93553,2015,C83043,Market Rasen Surgery,1,18.35942202
93553,2019,C83043,Market Rasen Surgery,1,18.22759154
93553,2010,C83044,Caskgate Street Surgery,1,29.11612567
93553,2015,C83044,Caskgate Street Surgery,1,36.62798078
93553,2019,C83044,Caskgate Street Surgery,1,41.03635833
93553,2010,C83045,Hawthorn Medical Practice,1,33.89674628
93553,2015,C83045,Hawthorn Medical Practice,1,39.28573428
93553,2019,C83045,Hawthorn Medical Practice,1,42.18734641
93553,2010,C83046,The Heath Surgery,1,15.87160607
93553,2015,C83046,The Heath Surgery,1,14.77138675
93553,2019,C83046,The Heath Surgery,1,11.46196365
93553,2010,C83047,Westside Surgery,0,24.96261928
93553,2015,C83047,Westside Surgery,0,27.21008256
93553,2010,C83048,St. Johns Medical Centre,1,15.85909543
93553,2015,C83048,St. Johns Medical Centre,1,20.03470831
93553,2019,C83048,St. Johns Medical Centre,1,18.65640424
93553,2010,C83049,Dr Sinha & Partners,1,22.94335758
93553,2015,C83049,Dr Sinha & Partners,1,26.36065074
93553,2019,C83049,Dr Sinha & Partners,1,27.7681453
93553,2010,C83051,Abbey Medical Practice,1,32.63514138
93553,2015,C83051,Abbey Medical Practice,1,35.78758074
93553,2019,C83051,Abbey Medical Practice,1,34.87399133
93553,2010,C83052,The Ingham Surgery,1,14.60415344
93553,2015,C83052,The Ingham Surgery,1,18.08819118
93553,2019,C83052,The Ingham Surgery,1,18.08428916
93553,2010,C83053,Colsterworth Surgery,1,11.45546418
93553,2015,C83053,Colsterworth Surgery,1,15.61684682
93553,2019,C83053,Colsterworth Surgery,1,16.06759558
93553,2010,C83054,Bourne Galletly Practice Team,1,8.282484203
93553,2015,C83054,Bourne Galletly Practice Team,1,11.2498443
93553,2019,C83054,Bourne Galletly Practice Team,1,9.818339
93553,2010,C83055,Stickney Surgery,1,18.54540869
93553,2015,C83055,Stickney Surgery,1,22.94423101
93553,2019,C83055,Stickney Surgery,1,25.74501372
93553,2010,C83056,East Lindsey Medical Group,1,18.65330994
93553,2015,C83056,East Lindsey Medical Group,1,22.61030124
93553,2019,C83056,East Lindsey Medical Group,1,23.41451825
93553,2010,C83057,Kirton Medical Centre,1,21.01860173
93553,2015,C83057,Kirton Medical Centre,1,21.02493551
93553,2019,C83057,Kirton Medical Centre,1,20.10288437
93553,2010,C83058,Washingborough Surgery,1,6.730201602
93553,2015,C83058,Washingborough Surgery,1,7.214196169
93553,2019,C83058,Washingborough Surgery,1,7.617507209
93553,2010,C83059,Greyfriars Surgery,1,24.41499698
93553,2015,C83059,Greyfriars Surgery,1,25.43917317
93553,2019,C83059,Greyfriars Surgery,1,23.3342331
93553,2010,C83060,The Sidings Medical Practice,1,22.6426387
93553,2015,C83060,The Sidings Medical Practice,1,24.19290873
93553,2019,C83060,The Sidings Medical Practice,1,23.69173036
93553,2010,C83061,North Thoresby Surgery,1,11.49687851
93553,2015,C83061,North Thoresby Surgery,1,12.90792374
93553,2019,C83061,North Thoresby Surgery,1,13.14289772
93553,2010,C83062,Church Walk Surgery,1,11.17580791
93553,2015,C83062,Church Walk Surgery,1,12.91527755
93553,2019,C83062,Church Walk Surgery,1,13.21249884
93553,2010,C83063,Long Sutton Medical Ctr.,1,21.15236693
93553,2015,C83063,Long Sutton Medical Ctr.,1,24.56087379
93553,2019,C83063,Long Sutton Medical Ctr.,1,24.50930207
93553,2010,C83064,Marisco Medical Practice,1,39.6271623
93553,2015,C83064,Marisco Medical Practice,1,45.54965026
93553,2019,C83064,Marisco Medical Practice,1,46.55686029
93553,2010,C83065,Littlebury Medical Centre,1,18.19060088
93553,2015,C83065,Littlebury Medical Centre,1,20.87936532
93553,2019,C83065,Littlebury Medical Centre,1,20.99800926
93553,2010,C83067,Dr Longfield and Partners,1,9.465669712
93553,2015,C83067,Dr Longfield and Partners,1,9.5671415
93553,2019,C83067,Dr Longfield and Partners,1,9.414592922
93553,2010,C83068,The Little Surgery,0,8.489569709
93553,2015,C83068,The Little Surgery,0,11.00956745
93553,2010,C83071,Newark Road Surgery,1,20.13731247
93553,2015,C83071,Newark Road Surgery,1,18.5324796
93553,2019,C83071,Newark Road Surgery,1,18.3566791
93553,2010,C83072,Minster Medical Practice,1,26.06011124
93553,2015,C83072,Minster Medical Practice,1,28.84463465
93553,2019,C83072,Minster Medical Practice,1,28.14254048
93553,2010,C83073,Cliff House Medical Practice,1,22.73464204
93553,2015,C83073,Cliff House Medical Practice,1,24.76038344
93553,2019,C83073,Cliff House Medical Practice,1,22.16473494
93553,2010,C83074,Willingham-By-Stow Surgery,1,14.91910792
93553,2015,C83074,Willingham-By-Stow Surgery,1,17.83488816
93553,2019,C83074,Willingham-By-Stow Surgery,1,17.11731271
93553,2010,C83075,Vine Street Surgery,1,13.70907011
93553,2015,C83075,Vine Street Surgery,1,16.9312909
93553,2019,C83075,Vine Street Surgery,1,15.88935051
93553,2010,C83078,Brant Road & Springcliffe Surgery,1,14.76650859
93553,2015,C83078,Brant Road & Springcliffe Surgery,1,16.5857174
93553,2019,C83078,Brant Road & Springcliffe Surgery,1,19.37305698
93553,2010,C83079,Glebe Park Surgery,1,22.00535115
93553,2015,C83079,Glebe Park Surgery,1,22.96559568
93553,2019,C83079,Glebe Park Surgery,1,22.64030323
93553,2010,C83080,The Harrowby Lane Surgery,1,16.04432879
93553,2015,C83080,The Harrowby Lane Surgery,1,18.40784712
93553,2019,C83080,The Harrowby Lane Surgery,1,17.69294631
93553,2010,C83081,Arboretum Surgery,0,35.74856293
93553,2015,C83081,Arboretum Surgery,0,38.05167702
93553,2010,C83082,Birchwood Medical Practice,1,23.39896415
93553,2015,C83082,Birchwood Medical Practice,1,25.74679429
93553,2019,C83082,Birchwood Medical Practice,1,25.21765372
93553,2010,C83083,The New Coningsby Surgery,1,16.71055025
93553,2015,C83083,The New Coningsby Surgery,1,18.33138559
93553,2019,C83083,The New Coningsby Surgery,1,18.22264019
93553,2010,C83085,James Street Family Practice,1,19.6125778
93553,2015,C83085,James Street Family Practice,1,23.77935974
93553,2019,C83085,James Street Family Practice,1,24.72507363
93553,2010,C83605,The Wolds Practice,0,19.08120897
93553,2015,C83605,The Wolds Practice,0,22.84855453
93553,2010,C83611,The Bassingham Surgery,1,11.58663956
93553,2015,C83611,The Bassingham Surgery,1,9.711261349
93553,2019,C83611,The Bassingham Surgery,1,9.866766141
93553,2010,C83613,Caistor Health Centre,1,14.23728582
93553,2015,C83613,Caistor Health Centre,1,16.48180029
93553,2019,C83613,Caistor Health Centre,1,17.86399923
93553,2010,C83614,Sutterton Surgery,1,23.26842296
93553,2015,C83614,Sutterton Surgery,1,24.83029018
93553,2019,C83614,Sutterton Surgery,1,25.70281068
93553,2010,C83615,Burton Road Surgery,0,24.72246264
93553,2015,C83615,Burton Road Surgery,0,26.51773822
93553,2010,C83617,Abbeyview Surgery,1,15.46775764
93553,2015,C83617,Abbeyview Surgery,1,16.42813951
93553,2019,C83617,Abbeyview Surgery,1,16.80570092
93553,2010,C83626,Brayford Medical Practice,1,23.98154413
93553,2015,C83626,Brayford Medical Practice,1,26.41190387
93553,2019,C83626,Brayford Medical Practice,1,23.60950479
93553,2010,C83628,Woolsthorpe Surgery,0,12.72140149
93553,2015,C83628,Woolsthorpe Surgery,0,15.64023199
93553,2010,C83631,The Spalding GP Surgery,1,12.76739713
93553,2015,C83631,The Spalding GP Surgery,1,14.55284439
93553,2019,C83631,The Spalding GP Surgery,1,13.50875128
93553,2010,C83633,Hawthorn Surgery,0,11.2747112
93553,2015,C83633,Hawthorn Surgery,0,11.23214412
93553,2010,C83634,Tasburgh Lodge Surgery,1,13.08518462
93553,2015,C83634,Tasburgh Lodge Surgery,1,14.14910045
93553,2019,C83634,Tasburgh Lodge Surgery,1,14.0807159
93553,2010,C83635,Woodhall Spa New Surgery,1,14.89341101
93553,2015,C83635,Woodhall Spa New Surgery,1,18.59446641
93553,2019,C83635,Woodhall Spa New Surgery,1,18.57548187
93553,2010,C83637,Crossroads Medical Practice,0,10.65657527
93553,2015,C83637,Crossroads Medical Practice,0,10.99696114
93553,2019,C83637,Crossroads Medical Practice,0,10.7020882
93553,2010,C83641,Trent Valley Surgery,1,13.49961468
93553,2015,C83641,Trent Valley Surgery,1,15.69194049
93553,2019,C83641,Trent Valley Surgery,1,14.86781125
93553,2010,C83642,Swallowbeck Surgery,0,9.602080115
93553,2010,C83643,Binbrook Surgery,1,21.67930884
93553,2015,C83643,Binbrook Surgery,1,25.9987862
93553,2019,C83643,Binbrook Surgery,1,25.41586243
93553,2010,C83644,Pottergate Medical Centre,0,30.31770487
93553,2015,C83644,Pottergate Medical Centre,0,34.55380364
93553,2010,C83649,Market Cross Surgery,1,11.74718582
93553,2015,C83649,Market Cross Surgery,1,14.69739654
93553,2019,C83649,Market Cross Surgery,1,15.25164451
93553,2010,C83650,The Wragby Surgery,1,16.14304045
93553,2015,C83650,The Wragby Surgery,1,21.39202336
93553,2019,C83650,The Wragby Surgery,1,24.09332477
93553,2010,C83652,The Witham Practice,0,27.69730275
93553,2015,C83652,The Witham Practice,0,28.486163
93553,2010,C83653,Stackyard and Woolsthorpe Surgery,1,12.10296856
93553,2015,C83653,Stackyard and Woolsthorpe Surgery,1,15.16808555
93553,2019,C83653,Stackyard and Woolsthorpe Surgery,1,15.8480751
93553,2010,C83655,Metheringham Surgery,0,10.79003846
93553,2015,C83655,Metheringham Surgery,0,12.3913552
93553,2010,C83656,University Surgery,0,23.58027059
93553,2015,C83656,University Surgery,0,27.04743604
93553,2010,C84001,Larwood Surgery,1,25.41002928
93553,2015,C84001,Larwood Surgery,1,24.1686192
93553,2019,C84001,Larwood Surgery,1,23.31839875
93553,2010,C84002,Church Walk Surgery,0,19.68179779
93553,2015,C84002,Church Walk Surgery,0,20.05017977
93553,2010,C84003,West End Surgery,0,12.7322429
93553,2015,C84003,West End Surgery,0,13.54459727
93553,2019,C84003,West End Surgery,0,14.93643973
93553,2010,C84004,St Albans Medical Centre,1,45.06135966
93553,2015,C84004,St Albans Medical Centre,1,44.99833893
93553,2019,C84004,St Albans Medical Centre,1,44.51799314
93553,2010,C84005,East Leake Medical Group,1,7.561842335
93553,2015,C84005,East Leake Medical Group,1,6.973874712
93553,2019,C84005,East Leake Medical Group,1,6.315713629
93553,2010,C84008,Tuxford Medical Centre,1,17.16399301
93553,2015,C84008,Tuxford Medical Centre,1,17.65937616
93553,2019,C84008,Tuxford Medical Centre,1,18.28266282
93553,2010,C84009,Barnby Gate Surgery,1,19.7019845
93553,2015,C84009,Barnby Gate Surgery,1,21.07429228
93553,2019,C84009,Barnby Gate Surgery,1,20.96039565
93553,2010,C84010,Trentside Medical Group,1,21.17777462
93553,2015,C84010,Trentside Medical Group,1,21.4519094
93553,2019,C84010,Trentside Medical Group,1,21.79877099
93553,2010,C84011,Elmswood Surgery,1,25.29878339
93553,2015,C84011,Elmswood Surgery,1,24.74191329
93553,2019,C84011,Elmswood Surgery,1,23.45221831
93553,2010,C84012,Willowbrook Medical Practice,1,28.52340378
93553,2015,C84012,Willowbrook Medical Practice,1,30.56716631
93553,2019,C84012,Willowbrook Medical Practice,1,32.76896279
93553,2010,C84013,Kingfisher Family Practice,1,21.03672466
93553,2015,C84013,Kingfisher Family Practice,1,19.43820645
93553,2019,C84013,Kingfisher Family Practice,1,20.73558008
93553,2010,C84014,Woodlands Medical Practice,1,23.46703925
93553,2015,C84014,Woodlands Medical Practice,1,23.87112672
93553,2019,C84014,Woodlands Medical Practice,1,24.67783758
93553,2010,C84016,Oakwood Surgery,1,28.62653581
93553,2015,C84016,Oakwood Surgery,1,24.00899591
93553,2019,C84016,Oakwood Surgery,1,25.19815501
93553,2010,C84017,Belvoir Health Group,1,10.74229034
93553,2015,C84017,Belvoir Health Group,1,10.06001736
93553,2019,C84017,Belvoir Health Group,1,9.182950475
93553,2010,C84018,Family Medical Centre (Sood),1,39.51689846
93553,2015,C84018,Family Medical Centre (Sood),1,39.45569908
93553,2019,C84018,Family Medical Centre (Sood),1,37.11539503
93553,2010,C84019,Fountain Medical Centre,1,19.50748379
93553,2015,C84019,Fountain Medical Centre,1,20.74922016
93553,2019,C84019,Fountain Medical Centre,1,20.69068847
93553,2010,C84020,Churchside Medical Practice,1,31.26860515
93553,2015,C84020,Churchside Medical Practice,1,29.36046938
93553,2019,C84020,Churchside Medical Practice,1,29.65118954
93553,2010,C84021,Middleton Lodge Practice,1,25.26983068
93553,2015,C84021,Middleton Lodge Practice,1,26.98624982
93553,2019,C84021,Middleton Lodge Practice,1,27.7655933
93553,2010,C84023,The Univ Of Nottingham Health Service,1,20.80167832
93553,2015,C84023,The Univ Of Nottingham Health Service,1,20.10357034
93553,2019,C84023,The Univ Of Nottingham Health Service,1,18.5901336
93553,2010,C84024,Newgate Medical Group,1,29.86191679
93553,2015,C84024,Newgate Medical Group,1,27.46873414
93553,2019,C84024,Newgate Medical Group,1,26.04201156
93553,2010,C84025,East Bridgford Med Centre,1,8.184936115
93553,2015,C84025,East Bridgford Med Centre,1,8.141844395
93553,2019,C84025,East Bridgford Med Centre,1,7.665032827
93553,2010,C84026,Stenhouse Medical Centre,1,16.24640273
93553,2015,C84026,Stenhouse Medical Centre,1,16.37820354
93553,2019,C84026,Stenhouse Medical Centre,1,16.18694155
93553,2010,C84028,The Ruddington Med Centre,1,11.39685226
93553,2015,C84028,The Ruddington Med Centre,1,9.259933712
93553,2019,C84028,The Ruddington Med Centre,1,8.213309131
93553,2010,C84029,Lombard Medical Centre,1,22.82362702
93553,2015,C84029,Lombard Medical Centre,1,24.40117269
93553,2019,C84029,Lombard Medical Centre,1,24.03584148
93553,2010,C84030,The Oaks Medical Centre,1,13.30385816
93553,2015,C84030,The Oaks Medical Centre,1,14.77344824
93553,2019,C84030,The Oaks Medical Centre,1,14.49089704
93553,2010,C84031,St Peters Medical Practice,1,35.11610374
93553,2015,C84031,St Peters Medical Practice,1,30.92863483
93553,2019,C84031,St Peters Medical Practice,1,31.46356895
93553,2010,C84032,Eastwood Primary Care Centre,1,19.11219815
93553,2015,C84032,Eastwood Primary Care Centre,1,19.48421752
93553,2019,C84032,Eastwood Primary Care Centre,1,20.30552453
93553,2010,C84033,Westdale Lane Surgery,1,16.2921731
93553,2015,C84033,Westdale Lane Surgery,1,16.35354062
93553,2019,C84033,Westdale Lane Surgery,1,16.29657318
93553,2010,C84034,Churchfields Medical Practice,1,37.92439713
93553,2015,C84034,Churchfields Medical Practice,1,37.38477352
93553,2019,C84034,Churchfields Medical Practice,1,35.70751553
93553,2010,C84035,Crown House Surgery,1,20.57549888
93553,2015,C84035,Crown House Surgery,1,19.29919191
93553,2019,C84035,Crown House Surgery,1,20.40235036
93553,2010,C84036,Forest Medical,1,32.20160522
93553,2015,C84036,Forest Medical,1,31.00152238
93553,2019,C84036,Forest Medical,1,31.63068595
93553,2010,C84037,Abbey Medical Group,1,15.38786464
93553,2015,C84037,Abbey Medical Group,1,14.81781067
93553,2019,C84037,Abbey Medical Group,1,15.65132916
93553,2010,C84039,Derby Road Health Centre,1,25.63355063
93553,2015,C84039,Derby Road Health Centre,1,23.89655585
93553,2019,C84039,Derby Road Health Centre,1,22.60904064
93553,2010,C84042,Saxon Cross Surgery,1,17.26246426
93553,2015,C84042,Saxon Cross Surgery,1,17.15004904
93553,2019,C84042,Saxon Cross Surgery,1,17.17343166
93553,2010,C84043,Leen View Surgery,1,44.55576977
93553,2015,C84043,Leen View Surgery,1,45.6421067
93553,2019,C84043,Leen View Surgery,1,44.69014087
93553,2010,C84044,Deer Park Family Medical Practice,1,16.91329224
93553,2015,C84044,Deer Park Family Medical Practice,1,13.38330145
93553,2019,C84044,Deer Park Family Medical Practice,1,13.48512499
93553,2010,C84045,Collingham Medical Centre,1,11.19767063
93553,2015,C84045,Collingham Medical Centre,1,11.57927731
93553,2019,C84045,Collingham Medical Centre,1,13.56240897
93553,2010,C84046,Clifton Medical Practice,1,35.86622412
93553,2015,C84046,Clifton Medical Practice,1,36.79829327
93553,2019,C84046,Clifton Medical Practice,1,36.13094111
93553,2010,C84047,The Calverton Practice,1,14.20889739
93553,2015,C84047,The Calverton Practice,1,13.84145464
93553,2019,C84047,The Calverton Practice,1,13.43746215
93553,2010,C84048,Keyworth Medical Practice,0,6.478559328
93553,2015,C84048,Keyworth Medical Practice,0,7.116580988
93553,2019,C84048,Keyworth Medical Practice,0,7.208252843
93553,2010,C84049,Southwell Medical Centre,1,6.427032033
93553,2015,C84049,Southwell Medical Centre,1,7.767888642
93553,2019,C84049,Southwell Medical Centre,1,7.420132031
93553,2010,C84051,Orchard Medical Practice,1,28.5252543
93553,2015,C84051,Orchard Medical Practice,1,25.5658894
93553,2019,C84051,Orchard Medical Practice,1,26.24144398
93553,2010,C84052,The Misterton Group Pract,0,13.2203401
93553,2015,C84052,The Misterton Group Pract,0,12.62701158
93553,2010,C84053,Torkard Hill Medical Ctre,1,22.54170016
93553,2015,C84053,Torkard Hill Medical Ctre,1,23.35353677
93553,2019,C84053,Torkard Hill Medical Ctre,1,23.54021782
93553,2010,C84055,Highcroft Surgery,1,17.12232403
93553,2015,C84055,Highcroft Surgery,1,16.87789902
93553,2019,C84055,Highcroft Surgery,1,17.33708081
93553,2010,C84057,Pleasley Surgery,1,36.3051524
93553,2015,C84057,Pleasley Surgery,1,27.32985419
93553,2019,C84057,Pleasley Surgery,1,29.3454635
93553,2010,C84059,Sherwood Medical Partnership,1,27.57724143
93553,2015,C84059,Sherwood Medical Partnership,1,19.66308311
93553,2019,C84059,Sherwood Medical Partnership,1,20.01680766
93553,2010,C84060,Rivergreen Medical Centre,1,33.42781822
93553,2015,C84060,Rivergreen Medical Centre,1,34.98688308
93553,2019,C84060,Rivergreen Medical Centre,1,34.31978336
93553,2010,C84061,King's Medical Centre,1,27.82010772
93553,2015,C84061,King's Medical Centre,1,27.93057646
93553,2019,C84061,King's Medical Centre,1,33.47197113
93553,2010,C84063,Greendale Primary Care Centre,1,36.95395563
93553,2015,C84063,Greendale Primary Care Centre,1,36.03711615
93553,2019,C84063,Greendale Primary Care Centre,1,37.91617316
93553,2010,C84064,Parkside Medical Centre,1,43.56932364
93553,2015,C84064,Parkside Medical Centre,1,44.9685338
93553,2019,C84064,Parkside Medical Centre,1,43.77090571
93553,2010,C84065,Abbey Medical Centre,1,18.12053933
93553,2015,C84065,Abbey Medical Centre,1,18.20683514
93553,2019,C84065,Abbey Medical Centre,1,17.72869032
93553,2010,C84066,Daybrook Medical Practice,1,23.80781205
93553,2015,C84066,Daybrook Medical Practice,1,23.35494523
93553,2019,C84066,Daybrook Medical Practice,1,23.18768629
93553,2010,C84067,Ashfield House (Annesley),1,23.73171411
93553,2015,C84067,Ashfield House (Annesley),1,20.43366861
93553,2019,C84067,Ashfield House (Annesley),1,20.85659808
93553,2010,C84069,Roundwood Surgery,1,30.14732788
93553,2015,C84069,Roundwood Surgery,1,26.48251259
93553,2019,C84069,Roundwood Surgery,1,27.0324906
93553,2010,C84072,The Wellspring Surgery,1,55.14622193
93553,2015,C84072,The Wellspring Surgery,1,51.46618077
93553,2019,C84072,The Wellspring Surgery,1,48.13160731
93553,2010,C84074,Family Medical Centre (Kirkby),1,28.49653612
93553,2015,C84074,Family Medical Centre (Kirkby),1,27.68857775
93553,2019,C84074,Family Medical Centre (Kirkby),1,28.99161592
93553,2010,C84076,Kirkby Health Centre,1,29.18328455
93553,2015,C84076,Kirkby Health Centre,1,27.56026722
93553,2019,C84076,Kirkby Health Centre,1,28.31970923
93553,2010,C84077,Brierley Park Medical Centre,1,24.6788627
93553,2015,C84077,Brierley Park Medical Centre,1,26.84904711
93553,2019,C84077,Brierley Park Medical Centre,1,26.87299138
93553,2010,C84078,Hucknall Road Medical Centre,1,37.5293778
93553,2015,C84078,Hucknall Road Medical Centre,1,33.59261639
93553,2019,C84078,Hucknall Road Medical Centre,1,32.50810417
93553,2010,C84080,The Manor Surgery,1,12.8711607
93553,2015,C84080,The Manor Surgery,1,14.01371709
93553,2019,C84080,The Manor Surgery,1,13.68234891
93553,2010,C84081,John Ryle Medical Practice,1,34.9558751
93553,2015,C84081,John Ryle Medical Practice,1,36.22201361
93553,2019,C84081,John Ryle Medical Practice,1,35.78142073
93553,2010,C84082,Soar Valley Surgeries,0,7.330025673
93553,2010,C84084,Radcliffe-On-Trent. Health Centre,1,6.81707312
93553,2015,C84084,Radcliffe-On-Trent. Health Centre,1,7.252078616
93553,2019,C84084,Radcliffe-On-Trent. Health Centre,1,6.943794341
93553,2010,C84085,Victoria and Mapperley Practice,1,31.89362048
93553,2015,C84085,Victoria and Mapperley Practice,1,27.62104298
93553,2019,C84085,Victoria and Mapperley Practice,1,25.02950105
93553,2010,C84086,St Georges Med Practice,1,8.258133347
93553,2015,C84086,St Georges Med Practice,1,7.225740773
93553,2019,C84086,St Georges Med Practice,1,6.775193747
93553,2010,C84087,Rainworth Health Centre,1,25.04906543
93553,2015,C84087,Rainworth Health Centre,1,24.07399851
93553,2019,C84087,Rainworth Health Centre,1,24.38080276
93553,2010,C84090,Musters Medical Practice,1,7.21636009
93553,2015,C84090,Musters Medical Practice,1,6.631477105
93553,2019,C84090,Musters Medical Practice,1,7.123560575
93553,2010,C84091,Aspley Medical Centre,1,48.92076463
93553,2015,C84091,Aspley Medical Centre,1,50.22244226
93553,2019,C84091,Aspley Medical Centre,1,45.4988913
93553,2010,C84092,Bridgeway Practice,1,40.81265878
93553,2015,C84092,Bridgeway Practice,1,36.92924324
93553,2019,C84092,Bridgeway Practice,1,35.34050113
93553,2010,C84094,Riverside Health Centre,1,21.78552037
93553,2015,C84094,Riverside Health Centre,1,21.70141538
93553,2019,C84094,Riverside Health Centre,1,20.14024306
93553,2010,C84095,Oakenhall Medical Pract,1,23.5884643
93553,2015,C84095,Oakenhall Medical Pract,1,23.96412588
93553,2019,C84095,Oakenhall Medical Pract,1,23.4972923
93553,2010,C84096,Radford Health Centre (N Phillips),0,35.01108517
93553,2015,C84096,Radford Health Centre (N Phillips),0,34.69792692
93553,2019,C84096,Radford Health Centre (N Phillips),0,33.08096953
93553,2010,C84101,Bawtry and Blyth Medical,1,16.11463303
93553,2015,C84101,Bawtry and Blyth Medical,1,14.48224236
93553,2019,C84101,Bawtry and Blyth Medical,1,14.79378727
93553,2010,C84103,The Forest Practice,1,42.00959736
93553,2015,C84103,The Forest Practice,1,44.8313068
93553,2019,C84103,The Forest Practice,1,43.34557334
93553,2010,C84104,Greenfields Medical Centre (Sharma Op),0,42.14879037
93553,2015,C84104,Greenfields Medical Centre (Sharma Op),0,44.43820451
93553,2019,C84104,Greenfields Medical Centre (Sharma Op),0,41.77332615
93553,2010,C84105,Fairfields Practice,1,41.30450155
93553,2015,C84105,Fairfields Practice,1,43.6559818
93553,2019,C84105,Fairfields Practice,1,41.63921011
93553,2010,C84106,Millview Surgery,1,31.20811924
93553,2015,C84106,Millview Surgery,1,28.22348345
93553,2019,C84106,Millview Surgery,1,28.96037608
93553,2010,C84107,The Linden Medical Group,1,16.87830576
93553,2015,C84107,The Linden Medical Group,1,15.86546375
93553,2019,C84107,The Linden Medical Group,1,16.23567126
93553,2010,C84112,Bramcote Surgery,1,10.99086379
93553,2015,C84112,Bramcote Surgery,1,9.821375665
93553,2019,C84112,Bramcote Surgery,1,9.914932684
93553,2010,C84113,Major Oak Medical Practice,1,17.17504691
93553,2015,C84113,Major Oak Medical Practice,1,16.27906366
93553,2019,C84113,Major Oak Medical Practice,1,18.24319127
93553,2010,C84114,Skegby Family Medical Centre,1,27.55943252
93553,2015,C84114,Skegby Family Medical Centre,1,28.03818943
93553,2019,C84114,Skegby Family Medical Centre,1,30.16394838
