Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2015/16,0.392186497642192,0.38580548763358,0.398672623655238,0.382172991308441,0.402461312896229,14220,3625826,Aggregated from all known lower geography values,,Lower,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2015/16,0.545464418228614,0.539465456990971,0.55152971916783,0.536035937593601,0.555057813482455,31241,5727413,Aggregated from all known lower geography values,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2015/16,0.495645649713516,0.488460970825802,0.502935472565885,0.484365085592782,0.50718759226016,17929,3617302,Aggregated from all known lower geography values,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2015/16,0.494698753260419,0.488576972549074,0.500896852673678,0.485081100034013,0.504506127987908,24654,4983639,Aggregated from all known lower geography values,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2015/16,0.466940521007524,0.46106398956478,0.472891596460524,0.457708741516168,0.476357610279486,23838,5105147,Aggregated from all known lower geography values,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2015/16,0.468569612165512,0.462813879774558,0.474396583915948,0.459526809758635,0.477789509293812,25030,5341789,Aggregated from all known lower geography values,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2015/16,0.470790485204651,0.464975234666849,0.476678116343337,0.461654355226566,0.480106546925848,24751,5257328,Aggregated from all known lower geography values,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2015/16,0.466444745551567,0.461656625850137,0.471282290607851,0.458917745819011,0.474094612367394,35915,7699733,Aggregated from all known lower geography values,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2015/16,0.418108508696631,0.413347759575287,0.422923857073099,0.410626982284219,0.425725764042707,29171,6976897,Aggregated from all known lower geography values,,Lower,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2015/16,0.416126037273676,0.411770048518325,0.420527912111638,0.409278767324953,0.423087375992422,34547,8302052,Aggregated from all known lower geography values,,Lower,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2015/16,0.36326566093904,0.357754987700682,0.368860903518145,0.354615178059951,0.372126375647769,16381,4509372,Aggregated from all known lower geography values,,Lower,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81001,The Densham Surgery,GPs,Persons,All ages,,,2015/16,0.518012714857547,0.342341677072736,0.783120160884246,,,22,4247,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81002,Queens Park Medical Centre,GPs,Persons,All ages,,,2015/16,0.39794479145678,0.319446818620493,0.495636234822077,,,79,19852,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81004,Acklam Medical Centre,GPs,Persons,All ages,,,2015/16,0.415345939446934,0.302765266703334,0.569549621822652,,,38,9149,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81005,Springwood Surgery,GPs,Persons,All ages,,,2015/16,0.394001016776817,0.277716732090654,0.558702537321474,,,31,7868,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81006,Tennant Street Medical Practice,GPs,Persons,All ages,,,2015/16,0.533204071740184,0.419359683578449,0.677743674616668,,,66,12378,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81007,Bankhouse Surgery,GPs,Persons,All ages,,,2015/16,0.500102061645234,0.378510645139601,0.660494106783752,,,49,9798,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81009,Village Medical Centre,GPs,Persons,All ages,,,2015/16,0.983821600349803,0.801137832891253,1.20765567594745,,,90,9148,,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81011,Chadwick Practice,GPs,Persons,All ages,,,2015/16,0.713477769076829,0.575215981370668,0.884677142667851,,,82,11493,,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81012,Westbourne Medical Centre,GPs,Persons,All ages,,,2015/16,0.647181628392484,0.456315894025415,0.917146257915525,,,31,4790,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81013,Brotton Surgery,GPs,Persons,All ages,,,2015/16,0.550696469063816,0.39435974328662,0.768531840078029,,,34,6174,,,Similar,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81014,Queenstree Practice,GPs,Persons,All ages,,,2015/16,0.131061598951507,0.0559934412629294,0.306462021671171,,,5,3815,,,Lower,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81016,Park Surgery,GPs,Persons,All ages,,,2015/16,0.878462174452253,0.711042533225278,1.08487115197387,,,85,9676,,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81017,Woodbridge Practice,GPs,Persons,All ages,,,2015/16,0.174342583175941,0.1259637256025,0.241257412625762,,,36,20649,,,Lower,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81018,Bentley Medical Practice,GPs,Persons,All ages,,,2015/16,0.732916576848459,0.578585737707416,0.928029070284998,,,68,9278,,,Higher,Not compared,20150000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,,,2016/17,0.472543565,0.47078235,0.474309887,0.469769882,0.475332602,274213,58029147,,,Not compared,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Most deprived decile,2016/17,0.525774902266825,0.51766610668786,0.534010033359131,0.513046816156371,0.538817046984274,15819,3008702,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second most deprived decile,2016/17,0.568545683400113,0.56026540041141,0.576947632450067,0.55554514610649,0.581848671487842,17747,3121473,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third more deprived decile,2016/17,0.57449601307039,0.566399455086153,0.582707631344801,0.561782191229786,0.587495864385633,18960,3300284,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth more deprived decile,2016/17,0.488687698559791,0.482441028312954,0.495014848681477,0.478875002092383,0.498700460821412,23098,4726536,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth more deprived decile,2016/17,0.499406217972374,0.493054625824886,0.505839216195849,0.489428512782546,0.509586291407013,23331,4671748,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth less deprived decile,2016/17,0.528284496753509,0.522609819483504,0.534020460842915,0.519365030694893,0.537356316425296,32763,6201772,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth less deprived decile ,2016/17,0.471548152560847,0.463815792175203,0.479408799707851,0.459414424044058,0.484000790301238,13987,2966187,Aggregated from all known lower geography values,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third less deprived decile,2016/17,0.452814295967282,0.446472504419898,0.459245752142097,0.44285573319097,0.462995756983416,19224,4245449,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second least deprived decile,2016/17,0.437805351179948,0.432640830775432,0.44303124718558,0.42969025872877,0.44607301794784,27162,6204127,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2016/17,0.400054538047228,0.393652049777035,0.406560733488872,0.39000654181962,0.410360340968586,14700,3674499,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2016/17,0.560629991591753,0.554597374703235,0.566727854137235,0.551147957525122,0.570274220581892,32638,5821665,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2016/17,0.516286175643863,0.509013994017025,0.52366170663406,0.504866852225226,0.527962416277981,18992,3678580,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2016/17,0.505975440589678,0.49984206046379,0.512183693783993,0.496338852379447,0.515798156588783,25697,5078705,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2016/17,0.490809608905227,0.484826436185695,0.496866250430548,0.481409214254173,0.500392640477045,25411,5177364,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2016/17,0.47677486064838,0.470835691035363,0.482788584151802,0.46744432828584,0.48629072735263,24332,5103457,Aggregated from all known lower geography values,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2016/17,0.491372938329024,0.485468657731374,0.497348668040105,0.482096023662899,0.500827469145616,26159,5323655,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2016/17,0.480920775426265,0.476090418273444,0.485799901591389,0.473326887603373,0.488635898723762,37517,7801077,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2016/17,0.430423197103901,0.425622678278902,0.43527762340082,0.422878658203956,0.438101745226831,30408,7064675,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2016/17,0.427890593612012,0.423494659425991,0.432331960099888,0.42098014029162,0.434913987644086,35870,8382984,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2016/17,0.373614080255002,0.368060757849742,0.379250872572111,0.3648958660294,0.382539793231535,17066,4567815,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,,,2016/17,0.472543565,0.47078235,0.474309887,0.469769882,0.475332602,274213,58029147,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Most deprived decile,2016/17,0.525774902266825,0.51766610668786,0.534010033359131,0.513046816156371,0.538817046984274,15819,3008702,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second most deprived decile,2016/17,0.568545683400113,0.56026540041141,0.576947632450067,0.55554514610649,0.581848671487842,17747,3121473,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third more deprived decile,2016/17,0.57449601307039,0.566399455086153,0.582707631344801,0.561782191229786,0.587495864385633,18960,3300284,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth more deprived decile,2016/17,0.488687698559791,0.482441028312954,0.495014848681477,0.478875002092383,0.498700460821412,23098,4726536,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth more deprived decile,2016/17,0.499406217972374,0.493054625824886,0.505839216195849,0.489428512782546,0.509586291407013,23331,4671748,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth less deprived decile,2016/17,0.528284496753509,0.522609819483504,0.534020460842915,0.519365030694893,0.537356316425296,32763,6201772,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth less deprived decile ,2016/17,0.471548152560847,0.463815792175203,0.479408799707851,0.459414424044058,0.484000790301238,13987,2966187,Aggregated from all known lower geography values,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third less deprived decile,2016/17,0.452814295967282,0.446472504419898,0.459245752142097,0.44285573319097,0.462995756983416,19224,4245449,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second least deprived decile,2016/17,0.437805351179948,0.432640830775432,0.44303124718558,0.42969025872877,0.44607301794784,27162,6204127,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2016/17,0.400054538047228,0.393652049777035,0.406560733488872,0.39000654181962,0.410360340968586,14700,3674499,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Most deprived decile (IMD2019),2016/17,0.560629991591753,0.554597374703235,0.566727854137235,0.551147957525122,0.570274220581892,32638,5821665,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second most deprived decile (IMD2019),2016/17,0.516286175643863,0.509013994017025,0.52366170663406,0.504866852225226,0.527962416277981,18992,3678580,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third more deprived decile (IMD2019),2016/17,0.505975440589678,0.49984206046379,0.512183693783993,0.496338852379447,0.515798156588783,25697,5078705,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth more deprived decile (IMD2019),2016/17,0.490809608905227,0.484826436185695,0.496866250430548,0.481409214254173,0.500392640477045,25411,5177364,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth more deprived decile (IMD2019),2016/17,0.47677486064838,0.470835691035363,0.482788584151802,0.46744432828584,0.48629072735263,24332,5103457,Aggregated from all known lower geography values,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fifth less deprived decile (IMD2019),2016/17,0.491372938329024,0.485468657731374,0.497348668040105,0.482096023662899,0.500827469145616,26159,5323655,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Fourth less deprived decile (IMD2019),2016/17,0.480920775426265,0.476090418273444,0.485799901591389,0.473326887603373,0.488635898723762,37517,7801077,Aggregated from all known lower geography values,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Third less deprived decile (IMD2019),2016/17,0.430423197103901,0.425622678278902,0.43527762340082,0.422878658203956,0.438101745226831,30408,7064675,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Second least deprived decile (IMD2019),2016/17,0.427890593612012,0.423494659425991,0.432331960099888,0.42098014029162,0.434913987644086,35870,8382984,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,E92000001,England,England,Persons,All ages,"County & UA deprivation deciles in England (IMD2019, 4/23 geography)",Least deprived decile (IMD2019),2016/17,0.373614080255002,0.368060757849742,0.379250872572111,0.3648958660294,0.382539793231535,17066,4567815,Aggregated from all known lower geography values,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81001,The Densham Surgery,GPs,Persons,All ages,,,2016/17,0.481927710843373,0.312197311273752,0.743246408842158,,,20,4150,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81002,Queens Park Medical Centre,GPs,Persons,All ages,,,2016/17,0.457608367695866,0.372894218152077,0.561459427679915,,,91,19886,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81004,Acklam Medical Centre,GPs,Persons,All ages,,,2016/17,0.411783338612607,0.301386501566277,0.56239005001394,,,39,9471,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81005,Springwood Surgery,GPs,Persons,All ages,,,2016/17,0.378357926598562,0.265164757193259,0.539609410450133,,,30,7929,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81006,Tennant Street Medical Practice,GPs,Persons,All ages,,,2016/17,0.669919172795456,0.546605256947519,0.820823051690908,,,92,13733,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81007,Bankhouse Surgery,GPs,Persons,All ages,,,2016/17,0.573498339873227,0.442945083474119,0.742243871903945,,,57,9939,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81009,Village Medical Centre,GPs,Persons,All ages,,,2016/17,1.03890362511052,0.849769761238437,1.26959412392718,,,94,9048,,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81011,Chadwick Practice,GPs,Persons,All ages,,,2016/17,0.803144224196856,0.656802732820514,0.981769667527123,,,94,11704,,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81012,Westbourne Medical Centre,GPs,Persons,All ages,,,2016/17,0.67212770426381,0.476513870877543,0.94727870243265,,,32,4761,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81013,Brotton Surgery,GPs,Persons,All ages,,,2016/17,0.57572365264673,0.416161693984422,0.795974802039067,,,36,6253,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81014,Queenstree Practice,GPs,Persons,All ages,,,2016/17,0.260145681581686,0.141369942002844,0.478236117026448,,,10,3844,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81016,Park Surgery,GPs,Persons,All ages,,,2016/17,0.857083849648905,0.691979172774705,1.06116118922054,,,83,9684,,,Higher,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81017,Woodbridge Practice,GPs,Persons,All ages,,,2016/17,0.197287299630086,0.144924420468592,0.268518620599346,,,40,20275,,,Lower,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),E92000001,England,A81018,Bentley Medical Practice,GPs,Persons,All ages,,,2016/17,0.737731209237678,0.58339009717771,0.932521649803748,,,69,9353,,,Similar,Not compared,20160000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,,,2017/18,0.487163565,0.485380488,0.488951716,0.484355318,0.489987068,284422,58383266,,,Not compared,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Most deprived decile,2017/18,0.567114298731431,0.560108353809664,0.574207369361457,0.556107479457119,0.578337704727298,24721,4359086,Aggregated from all known lower geography values,,Higher,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second most deprived decile,2017/18,0.590497059302344,0.582081463211536,0.599033592974856,0.57728286013291,0.604011898334847,18535,3138881,Aggregated from all known lower geography values,,Higher,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third more deprived decile,2017/18,0.56743588613153,0.560294120061299,0.57466815834985,0.556216439419369,0.578880323025017,23811,4196245,Aggregated from all known lower geography values,,Higher,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth more deprived decile,2017/18,0.500963290327696,0.494794072248895,0.507209035701313,0.491270939147551,0.51084588155169,24895,4969426,Aggregated from all known lower geography values,,Higher,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth more deprived decile,2017/18,0.509647854260849,0.50347233824809,0.515898725464488,0.499945048974555,0.519537985848184,25716,5045837,Aggregated from all known lower geography values,,Higher,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth less deprived decile,2017/18,0.530797394140376,0.525553599709054,0.536093227392555,0.522553128748445,0.539171023456897,38767,7303540,Aggregated from all known lower geography values,,Higher,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth less deprived decile ,2017/18,0.483373341708448,0.47580721388795,0.491059189935474,0.471497880790193,0.495546416709249,15360,3177668,Aggregated from all known lower geography values,,Similar,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third less deprived decile,2017/18,0.464479503073693,0.458085060161828,0.470962784164291,0.454437560022164,0.474742289890207,19898,4283935,Aggregated from all known lower geography values,,Lower,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second least deprived decile,2017/18,0.453067672694559,0.447833552699498,0.458362685568175,0.444842630741406,0.461444088959882,28323,6251384,Aggregated from all known lower geography values,,Lower,Not compared,20170000,,,1y
200,Learning disability: QOF prevalence (all ages),,,E92000001,England,England,Persons,All ages,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2017/18,0.405127344400851,0.399131600780663,0.411212784057279,0.395714380333833,0.414763284787364,17210,4248047,Aggregated from all known lower geography values,,Lower,Not compared,20170000,,,1y
