"Year","Indicator","Region","quin_1","quin_2","quin_3","quin_4","quin_5","avg","ICB_NAME"
2017,"Obesity: QOF prevalence (18+ yrs)","South West",8.251916429,8.807531381,9.939246175,11.79897202,11.40229314,9.654631083,NA
2017,"Obesity: QOF prevalence (18+ yrs)","East of England",7.6573625965,9.1375880515,10.85693967,9.9525478935,11.48776686,9.654631083,NA
2018,"Hypertension: QOF prevalence (all ages)","England",14.611171235,15.17565662,14.65665236,14.083986585,13.51563728,14.43255716,NA
2018,"Hypertension: QOF prevalence (all ages)","East of England",14.17731629,14.90426631,15.26598239,13.40132766,12.7475617,14.43255716,NA
2018,"Hypertension: QOF prevalence (all ages)","London",12.27005871,11.72902718,11.24549179,11.179069185,11.02083333,14.43255716,NA
2018,"Hypertension: QOF prevalence (all ages)","Midlands",15.76238447,16.04373757,15.662279485,14.831977815,13.42202762,14.43255716,NA
2018,"Hypertension: QOF prevalence (all ages)","North East & Yorkshire",15.43971597,16.30499112,16.044452585,16.07769086,14.212208715,14.43255716,NA
2018,"Hypertension: QOF prevalence (all ages)","North West",16.416774395,16.03330676,15.53146604,15.36857471,13.72904595,14.43255716,NA
2018,"Hypertension: QOF prevalence (all ages)","South East",14.04287468,14.723314615,14.292482245,13.349636875,13.94531452,14.43255716,NA
2018,"Hypertension: QOF prevalence (all ages)","South West",15.40389435,15.9671973,15.22637008,15.001673195,13.175325705,14.43255716,NA
2018,"Obesity: QOF prevalence (18+ yrs)","East of England",7.666218035,9.121883228,10.90661213,9.7012727015,11.49772968,9.775260369,NA
2018,"Obesity: QOF prevalence (18+ yrs)","London",5.431777525,6.145455072,7.503918495,8.917069243,10.234510335,9.775260369,NA
2018,"Obesity: QOF prevalence (18+ yrs)","Midlands",8.7538105515,10.30383091,11.58545581,11.23763267,11.78005218,9.775260369,NA
2018,"Obesity: QOF prevalence (18+ yrs)","England",7.502535174,9.035607105,10.061408095,10.68155307,12.182291895,9.775260369,NA
2018,"Obesity: QOF prevalence (18+ yrs)","North East & Yorkshire",8.3179149615,10.86956522,12.16790122,13.01596433,13.4048941,9.775260369,NA
2018,"Obesity: QOF prevalence (18+ yrs)","North West",8.401488008,9.717647059,10.75848932,11.52759465,12.20856948,9.775260369,NA
2018,"Obesity: QOF prevalence (18+ yrs)","South East",6.799678936,8.087241145,9.568002443,10.36761919,10.4903635,9.775260369,NA
2018,"Obesity: QOF prevalence (18+ yrs)","South West",7.975142413,9.014675052,10.10864044,11.822794815,10.96362169,9.775260369,NA
2019,"Hypertension: QOF prevalence (all ages)","England",14.67757459,15.24400334,14.70905865,14.08174147,13.72142431,14.49777338,NA
2019,"Hypertension: QOF prevalence (all ages)","North East & Yorkshire",15.74524083,16.57012605,16.34699215,16.07753058,14.58833219,14.49777338,NA
2019,"Hypertension: QOF prevalence (all ages)","North West",16.417003695,16.417995445,15.4443702,15.31853973,13.9306469,14.49777338,NA
2019,"Hypertension: QOF prevalence (all ages)","South East",14.15284062,14.71952132,14.16547886,13.513686055,14.26666947,14.49777338,NA
2019,"Hypertension: QOF prevalence (all ages)","East of England",14.250373405,15.23550515,15.04175419,13.500449685,12.98589611,14.49777338,NA
2019,"Hypertension: QOF prevalence (all ages)","London",12.15437933,11.59707105,11.176196735,11.122413525,11.54274797,14.49777338,NA
2019,"Hypertension: QOF prevalence (all ages)","Midlands",15.91075633,16.16631431,15.72903226,14.83611271,13.27861754,14.49777338,NA
2019,"Hypertension: QOF prevalence (all ages)","South West",15.408316405,15.88534691,15.63829787,15.240577135,13.09492182,14.49777338,NA
2019,"Obesity: QOF prevalence (18+ yrs)","England",7.7749183185,9.257265877,10.417118875,11.11922002,12.717705225,10.17064846,NA
2019,"Obesity: QOF prevalence (18+ yrs)","Midlands",9.050103118,10.81448715,11.7217188,11.9052097,12.32763632,10.17064846,NA
2019,"Obesity: QOF prevalence (18+ yrs)","North East & Yorkshire",8.825407921,11.25621245,12.29428848,13.451535565,13.873568445,10.17064846,NA
2019,"Obesity: QOF prevalence (18+ yrs)","North West",8.9416534235,9.9555562295,11.20791147,11.86168074,12.69047988,10.17064846,NA
2019,"Obesity: QOF prevalence (18+ yrs)","South East",7.111544082,8.837707552,10.30024422,10.64185504,10.83070071,10.17064846,NA
2019,"Obesity: QOF prevalence (18+ yrs)","South West",8.4747565925,9.177708496,10.20669628,10.89737224,11.911357605,10.17064846,NA
2019,"Obesity: QOF prevalence (18+ yrs)","East of England",8.1535087015,9.245500499,10.86496402,10.304445305,11.61816065,10.17064846,NA
2019,"Obesity: QOF prevalence (18+ yrs)","London",5.768387105,6.615864219,7.685590457,9.4397043455,11.11947036,10.17064846,NA
2020,"Hypertension: QOF prevalence (all ages)","England",14.8637228,15.40408301,14.85132085,14.126722865,13.84133108,14.62553511,NA
2020,"Hypertension: QOF prevalence (all ages)","Midlands",15.97428686,16.34670215,15.79644877,14.91016358,13.51829185,14.62553511,NA
2020,"Hypertension: QOF prevalence (all ages)","East of England",14.338341245,15.3441473,15.12482713,13.400996505,12.987389515,14.62553511,NA
2020,"Hypertension: QOF prevalence (all ages)","London",12.49478805,11.63967611,11.22321107,11.081148735,11.56853506,14.62553511,NA
2020,"Hypertension: QOF prevalence (all ages)","South West",15.53624813,16.07325765,15.522953755,15.45218894,13.14176767,14.62553511,NA
2020,"Hypertension: QOF prevalence (all ages)","North East & Yorkshire",15.93355261,16.93590412,16.56368943,16.06445313,14.75229105,14.62553511,NA
2020,"Hypertension: QOF prevalence (all ages)","North West",16.487323325,16.63268676,15.61972307,15.36738351,13.96301573,14.62553511,NA
2020,"Hypertension: QOF prevalence (all ages)","South East",14.50147254,15.11794139,14.38672831,13.880400355,14.16964576,14.62553511,NA
2020,"Obesity: QOF prevalence (18+ yrs)","East of England",8.368342188,9.710539337,10.96837945,10.35757098,11.8745122,10.600132805,NA
2020,"Obesity: QOF prevalence (18+ yrs)","London",6.285956007,7.109283196,8.097994216,9.6644724935,11.659749065,10.600132805,NA
2020,"Obesity: QOF prevalence (18+ yrs)","England",8.188235294,9.849724743,10.82317073,11.29310345,13.231256235,10.600132805,NA
2020,"Obesity: QOF prevalence (18+ yrs)","North West",9.3399191395,10.49292769,11.48698885,12.12038304,13.42547046,10.600132805,NA
2020,"Obesity: QOF prevalence (18+ yrs)","South East",7.4794970325,9.13884007,10.54994388,10.49758711,10.26846656,10.600132805,NA
2020,"Obesity: QOF prevalence (18+ yrs)","Midlands",9.418713087,11.19140263,12.074720325,12.53796095,12.887727115,10.600132805,NA
2020,"Obesity: QOF prevalence (18+ yrs)","North East & Yorkshire",9.446915176,11.75161362,12.98858836,13.65249273,14.08392476,10.600132805,NA
2020,"Obesity: QOF prevalence (18+ yrs)","South West",8.644577467,9.990752471,10.53480631,11.62309086,12.22069495,10.600132805,NA
2021,"Hypertension: QOF prevalence (all ages)","North West",16.3469587,16.457688985,15.47228728,15.05705539,13.65763003,14.44915254,NA
2021,"Hypertension: QOF prevalence (all ages)","East of England",14.1981982,15.11857898,15.069954055,13.11159315,13.13705424,14.44915254,NA
2021,"Hypertension: QOF prevalence (all ages)","London",12.138769725,11.31075956,11.09161793,10.99276253,11.49894483,14.44915254,NA
2021,"Hypertension: QOF prevalence (all ages)","Midlands",15.84573465,16.343872,15.78566256,14.59393914,13.19647995,14.44915254,NA
2021,"Hypertension: QOF prevalence (all ages)","North East & Yorkshire",15.863294875,16.76128683,16.36856044,15.84019769,14.58533769,14.44915254,NA
2021,"Hypertension: QOF prevalence (all ages)","England",14.71354167,15.23731659,14.69338191,13.90389952,13.57142857,14.44915254,NA
2021,"Hypertension: QOF prevalence (all ages)","South East",14.302547115,14.80698788,14.13709827,13.692206195,13.79382742,14.44915254,NA
2021,"Hypertension: QOF prevalence (all ages)","South West",15.38461538,16.15474453,15.41327913,15.58416966,12.89203256,14.44915254,NA
2021,"Obesity: QOF prevalence (18+ yrs)","England",5.3534523005,6.145063801,6.726142743,7.077856421,8.255451713,6.596018619,NA
2021,"Obesity: QOF prevalence (18+ yrs)","North East & Yorkshire",6.20520787,7.937616387,7.96906799,8.831732259,9.319148936,6.596018619,NA
2021,"Obesity: QOF prevalence (18+ yrs)","South East",5.420947873,6.069026031,7.069831918,6.772208267,7.496855346,6.596018619,NA
2021,"Obesity: QOF prevalence (18+ yrs)","South West",5.763930497,6.781996326,6.946413382,8.182577234,8.502263334,6.596018619,NA
2021,"Obesity: QOF prevalence (18+ yrs)","Midlands",5.762232107,6.423342613,6.982680036,7.243375421,7.7424739415,6.596018619,NA
2021,"Obesity: QOF prevalence (18+ yrs)","North West",5.3760207205,6.2908594555,6.76608057,7.294429708,8.081700176,6.596018619,NA
2021,"Obesity: QOF prevalence (18+ yrs)","East of England",5.251586038,6.062052506,7.1267066235,6.388361796,6.8338135235,6.596018619,NA
2021,"Obesity: QOF prevalence (18+ yrs)","London",4.265275603,4.4365032765,5.206540448,6.201756721,7.940106233,6.596018619,NA
2022,"Hypertension: QOF prevalence (all ages)","England",14.90278,15.39643,14.76282,13.88037,13.56402,14.53613,NA
2022,"Hypertension: QOF prevalence (all ages)","East of England",14.35172,15.23708,15.117035,13.27477,13.814005,14.53613,NA
2022,"Hypertension: QOF prevalence (all ages)","London",11.963865,11.32821,10.8818,10.96461,11.41141,14.53613,NA
2022,"Hypertension: QOF prevalence (all ages)","Midlands",16.01124,16.5828,15.83224,14.61655,13.22874,14.53613,NA
2022,"Hypertension: QOF prevalence (all ages)","North East & Yorkshire",16.10392,16.98693,16.8092,16.02838,14.58462,14.53613,NA
2022,"Hypertension: QOF prevalence (all ages)","North West",16.48738,16.655225,15.76064,15.024925,13.59384,14.53613,NA
2022,"Hypertension: QOF prevalence (all ages)","South East",14.520545,15.01859,14.26862,13.68296,13.78637,14.53613,NA
2022,"Hypertension: QOF prevalence (all ages)","South West",15.5324,16.1268,15.78451,15.50033,13.11434,14.53613,NA
2022,"Obesity: QOF prevalence (18+ yrs)","East of England",7.727485,9.00561,10.515715,9.40004,10.728205,9.68701,NA
2022,"Obesity: QOF prevalence (18+ yrs)","England",7.765125,9.11094,10.03355,10.39134,11.86364,9.68701,NA
2022,"Obesity: QOF prevalence (18+ yrs)","London",6.15692,6.82568,7.645515,8.915195,10.43457,9.68701,NA
2022,"Obesity: QOF prevalence (18+ yrs)","Midlands",8.5898,9.996,10.83594,10.627755,11.46659,9.68701,NA
2022,"Obesity: QOF prevalence (18+ yrs)","North East & Yorkshire",9.046105,11.32773,11.206345,12.46282,13.00712,9.68701,NA
2022,"Obesity: QOF prevalence (18+ yrs)","North West",8.06919,9.98743,10.63759,11.29956,11.787465,9.68701,NA
2022,"Obesity: QOF prevalence (18+ yrs)","South East",7.391,8.67454,9.90443,9.680845,10.66958,9.68701,NA
2022,"Obesity: QOF prevalence (18+ yrs)","South West",8.16899,9.40685,10.12292,10.79338,11.85036,9.68701,NA
2023,"Hypertension: QOF prevalence (all ages)","East of England",14.63818,15.650575,15.44831,13.72354,13.712655,15.015525,NA
2023,"Hypertension: QOF prevalence (all ages)","London",12.46876,11.530005,11.48724,11.26467,12.08251,15.015525,NA
2023,"Hypertension: QOF prevalence (all ages)","Midlands",16.39138,17.2557,16.30743,15.17805,13.47587,15.015525,NA
2023,"Hypertension: QOF prevalence (all ages)","North East & Yorkshire",17.13016,17.76052,17.270085,16.793475,15.00878,15.015525,NA
2023,"Hypertension: QOF prevalence (all ages)","England",15.40674,15.99801,15.29657,14.355125,13.92875,15.015525,NA
2023,"Hypertension: QOF prevalence (all ages)","South East",15.08279,15.40528,14.86923,14.102975,14.57015,15.015525,NA
2023,"Hypertension: QOF prevalence (all ages)","South West",16.19309,16.86554,16.244675,16.04593,13.10538,15.015525,NA
2023,"Hypertension: QOF prevalence (all ages)","North West",17.14115,17.34043,16.19183,15.63732,14.03175,15.015525,NA
2023,"Obesity: QOF prevalence (18+ yrs)","South West",9.87874,10.858515,11.864535,12.63125,12.37031,11.523605,NA
2023,"Obesity: QOF prevalence (18+ yrs)","London",7.47518,8.194365,8.94095,10.0416,12.457125,11.523605,NA
2023,"Obesity: QOF prevalence (18+ yrs)","England",9.31813,10.976655,11.87574,12.42537,13.89149,11.523605,NA
2023,"Obesity: QOF prevalence (18+ yrs)","South East",8.8582,10.39657,11.88132,12.170505,13.05232,11.523605,NA
2023,"Obesity: QOF prevalence (18+ yrs)","East of England",9.09643,10.4059,12.16105,11.50488,13.466875,11.523605,NA
2023,"Obesity: QOF prevalence (18+ yrs)","Midlands",10.27388,12.33914,13.62134,13.296885,13.19626,11.523605,NA
2023,"Obesity: QOF prevalence (18+ yrs)","North East & Yorkshire",11.00421,12.93047,13.922515,15.133105,15.094075,11.523605,NA
2023,"Obesity: QOF prevalence (18+ yrs)","North West",10.41989,12.02911,12.91724,13.9467,14.41608,11.523605,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","England",9.7900230905,12.40928882,14.82748364,17.24732666,20.15296187,14.5033389,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","South West",10.23900856,12.788937405,15.053083375,18.74496111,24.22900262,14.5033389,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","East of England",10.32838576,13.532433415,16.17398649,19.04560099,23.126267475,14.5033389,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","London",9.989724854,12.22803195,14.5245559,16.84857609,18.65079365,14.5033389,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","Midlands",9.5089144155,12.64232542,15.20039216,17.59784085,19.28915694,14.5033389,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","North East & Yorkshire",8.8763598815,10.59130041,13.221327235,16.464355675,20.571214095,14.5033389,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","North West",8.051221666,10.70199072,13.86021663,16.0139485,20.134977545,14.5033389,NA
2023,"Smoking prevalence in adults (15+) - current smokers (QOF)","South East",10.246046605,12.92045904,16.1144163,19.02386665,23.324461655,14.5033389,NA
2024,"Hypertension: QOF prevalence (all ages)","East of England",15.190630565,16.046151165,16.14119777,14.00507611,14.15750303,15.38602269,NA
2024,"Hypertension: QOF prevalence (all ages)","London",12.55894192,11.75521089,11.79294367,11.34996731,12.11496959,15.38602269,NA
2024,"Hypertension: QOF prevalence (all ages)","North East & Yorkshire",17.526905045,18.36117512,17.873364665,17.30020679,15.37201483,15.38602269,NA
2024,"Hypertension: QOF prevalence (all ages)","North West",17.61321447,17.91017747,16.846860375,16.194844915,14.24483307,15.38602269,NA
2024,"Hypertension: QOF prevalence (all ages)","South East",15.42725046,15.58098592,14.85213402,14.450575585,14.8431121,15.38602269,NA
2024,"Hypertension: QOF prevalence (all ages)","Midlands",17.02728128,17.87343293,16.74299322,15.51129164,13.412185865,15.38602269,NA
2024,"Hypertension: QOF prevalence (all ages)","England",15.85598427,16.50136048,15.69508466,14.60761461,14.05690887,15.38602269,NA
2024,"Hypertension: QOF prevalence (all ages)","South West",16.793466,17.42899044,17.11816908,16.68181818,13.58653222,15.38602269,NA
2024,"Obesity: QOF prevalence (18+ yrs)","East of England",10.09628114,11.36050431,14.03061224,12.61747902,13.82183054,13.19029195,NA
2024,"Obesity: QOF prevalence (18+ yrs)","England",10.27602512,12.22642903,13.47370014,14.43349754,16.042284725,13.19029195,NA
2024,"Obesity: QOF prevalence (18+ yrs)","North East & Yorkshire",11.346005695,13.89558233,14.956418,16.503887245,16.46817248,13.19029195,NA
2024,"Obesity: QOF prevalence (18+ yrs)","North West",11.63618344,13.61622756,13.877197785,15.038691515,16.37611146,13.19029195,NA
2024,"Obesity: QOF prevalence (18+ yrs)","London",8.89732585,10.32303371,11.38385335,13.25013762,16,13.19029195,NA
2024,"Obesity: QOF prevalence (18+ yrs)","Midlands",11.49273448,13.36729181,14.36489607,15.15926366,15.92648968,13.19029195,NA
2024,"Obesity: QOF prevalence (18+ yrs)","South East",9.7336729595,11.52139328,13.36586146,13.17533088,14.1509434,13.19029195,NA
2024,"Obesity: QOF prevalence (18+ yrs)","South West",10.680370995,11.654997345,13.04147465,13.32866888,13.84612458,13.19029195,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","England",9.400815216,11.89482471,14.23924297,16.40949953,19.139537065,13.85574837,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","East of England",9.970601666,12.965598795,15.33155318,18.277324975,21.9609059,13.85574837,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","London",9.552376557,11.7958666,14.10750671,16.17465365,17.79582605,13.85574837,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","Midlands",9.068136273,12.12556913,14.58367017,16.84672422,18.290883295,13.85574837,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","North East & Yorkshire",8.352239495,10.12989628,12.717316375,15.736442875,19.35337801,13.85574837,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","North West",7.693285801,10.22194436,13.381501235,15.280799095,19.04317386,13.85574837,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","South East",9.7455856685,12.4260355,15.34236407,18.33444132,22.41514156,13.85574837,NA
2024,"Smoking prevalence in adults (15+) - current smokers (QOF)","South West",9.8749970885,12.21670407,14.57932994,17.66944908,23.186938765,13.85574837,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","England",2.01660735468565,1.95305097689758,1.73156126621177,1.48219301211514,1.19047619047619,1.70405522001726,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","South East",1.96712088921419,1.88334406202096,1.6214920334454,1.59828667650739,1.6829920366334,1.70405522001726,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","South West",2.40910638194099,2.38622648160838,2.23937089000631,1.96166368839385,1.47711880957526,1.70405522001726,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","East of England",1.82652678905957,1.87673772011121,1.83539209464906,1.37119281640578,1.13256113256113,1.70405522001726,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","London",1.49893378068995,1.23632834709975,0.850159404888417,0.722652835246809,0.639620081411126,1.70405522001726,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","Midlands",2.17008797653959,2.05292702485966,1.9370970661711,1.59093467412105,1.17004680187207,1.70405522001726,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","North East & Yorkshire",2.18707283733646,2.2250973366968,1.92210866749221,1.81800119213193,1.4047619047619,1.70405522001726,NA
2016,"Atrial fibrillation: QOF prevalence (all ages)","North West",2.2787517816785,2.10947191140312,1.86187615251918,1.72284774493298,1.40668173825672,1.70405522001726,NA
2016,"CHD: QOF prevalence (all ages)","North East & Yorkshire",3.795272175,4.2052628975,4.2982603165,4.275625119,3.743367101,3.246674728,NA
2016,"CHD: QOF prevalence (all ages)","East of England",2.931461602,3.294546474,3.4158691515,2.970939284,2.921492921,3.246674728,NA
2016,"CHD: QOF prevalence (all ages)","London",2.602554832,2.4023140585,2.088305489,1.893597836,1.702624773,3.246674728,NA
2016,"CHD: QOF prevalence (all ages)","Midlands",3.424414478,3.561844352,3.602578688,3.3766887255,3.087540865,3.246674728,NA
2016,"CHD: QOF prevalence (all ages)","England",3.105420866,3.418146904,3.3737838965,3.231995277,3.1668072475,3.246674728,NA
2016,"CHD: QOF prevalence (all ages)","South West",3.5260408875,3.641278423,3.687635575,3.7087478105,3.182527016,3.246674728,NA
2016,"CHD: QOF prevalence (all ages)","North West",3.580453676,3.755529194,3.774338492,3.9235875085,3.55292376,3.246674728,NA
2016,"CHD: QOF prevalence (all ages)","South East",2.824245191,3.016458473,2.942212779,2.930777745,3.052093086,3.246674728,NA
2016,"CKD: QOF prevalence (18+ yrs)","East of England",3.75996015936255,3.72848007870143,4.24000296778163,3.4965034965035,4.35153583617747,3.87847446670976,NA
2016,"CKD: QOF prevalence (18+ yrs)","London",2.7851205460694,2.35793902612971,2.133062468258,2.03125,1.97638847743917,3.87847446670976,NA
2016,"CKD: QOF prevalence (18+ yrs)","Midlands",4.79610156450372,4.89048078247693,4.78946595380389,4.39391825917143,3.64803507123845,3.87847446670976,NA
2016,"CKD: QOF prevalence (18+ yrs)","North East & Yorkshire",4.16595817037919,4.49449786348326,4.6320041921814,4.51279103190572,4.01785714285714,3.87847446670976,NA
2016,"CKD: QOF prevalence (18+ yrs)","North West",4.28960991340463,4.74485761131491,4.44738000880669,4.12057632869661,3.79978635739356,3.87847446670976,NA
2016,"CKD: QOF prevalence (18+ yrs)","South East",3.66234926306387,4.17219341613409,3.93904552040655,4.14527499208643,4.10773008633912,3.87847446670976,NA
2016,"CKD: QOF prevalence (18+ yrs)","South West",4.95669566857736,4.71046108342236,4.92277242124512,5.20882997421491,3.91425828058682,3.87847446670976,NA
2016,"CKD: QOF prevalence (18+ yrs)","England",3.96099572467188,4.1907514450867,4.02880484607866,3.69891065380902,3.5416934082986,3.87847446670976,NA
2016,"COPD: QOF prevalence (all ages)","England",1.39800632141989,1.73312013204725,1.90233505100837,2.05921098245857,2.40486349698917,1.78588951035227,NA
2016,"COPD: QOF prevalence (all ages)","London",1.07030933595766,0.97583949856261,1.01355073262091,1.05540897097625,1.18575609129261,1.78588951035227,NA
2016,"COPD: QOF prevalence (all ages)","Midlands",1.55452436194896,1.81148295977894,2.02397327569267,1.97480050167455,1.97380907193016,1.78588951035227,NA
2016,"COPD: QOF prevalence (all ages)","North East & Yorkshire",1.49321266968326,1.9617617677454,2.33582002720452,2.86686103012634,2.94840294840295,1.78588951035227,NA
2016,"COPD: QOF prevalence (all ages)","East of England",1.38788938007608,1.76503653738055,1.9732729513109,2.04726251754796,2.38270695160894,1.78588951035227,NA
2016,"COPD: QOF prevalence (all ages)","South East",1.28889113640983,1.63156786878726,1.73806770339622,2.16083889987685,2.71430879530676,1.78588951035227,NA
2016,"COPD: QOF prevalence (all ages)","South West",1.5070672966837,1.88172043010753,1.92654455727437,2.24432264555697,2.6702283912228,1.78588951035227,NA
2016,"COPD: QOF prevalence (all ages)","North West",1.66582782961,1.97668129761859,2.25504566467471,2.51611203571723,2.81927203871239,1.78588951035227,NA
2016,"Dementia: QOF prevalence (all ages)","North East & Yorkshire",NA,0.965937976614133,0.982471360067005,1.06640814348037,0.857914178364725,0.974826021862647,NA
2016,"Dementia: QOF prevalence (all ages)","England",NA,0.965937976614133,0.982471360067005,1.06640814348037,0.857914178364725,0.974826021862647,NA
2016,"Depression: QOF prevalence (18+ yrs)","East of England",7.49935350400828,7.03505920594381,8.41026071727875,7.71411518949567,9.07091808686091,7.78605874616396,NA
2016,"Depression: QOF prevalence (18+ yrs)","London",6.02930649249645,5.6174084054927,5.20376175548589,5.69957712814856,6.3818385860853,7.78605874616396,NA
2016,"Depression: QOF prevalence (18+ yrs)","England",7.32914264239765,7.63386396526773,7.79934090076895,7.91742486131305,8.60665270993254,7.78605874616396,NA
2016,"Depression: QOF prevalence (18+ yrs)","North West",7.91963251600298,8.51929950346436,9.02825637491385,9.00294591752223,10.0247142415817,7.78605874616396,NA
2016,"Depression: QOF prevalence (18+ yrs)","South East",7.64428926625403,8.42089234049033,8.24658464902972,8.38664812239221,11.1207394569613,7.78605874616396,NA
2016,"Depression: QOF prevalence (18+ yrs)","Midlands",7.62979136341582,8.25305073859987,9.00602665308548,8.8705940685077,7.61762509335325,7.78605874616396,NA
2016,"Depression: QOF prevalence (18+ yrs)","North East & Yorkshire",7.13899405083829,8.10858292139188,8.44386809085473,8.98947037560899,8.87250887250887,7.78605874616396,NA
2016,"Depression: QOF prevalence (18+ yrs)","South West",6.90775220277052,7.85456380563442,7.850728379973,8.8094431233617,10.9096066989337,7.78605874616396,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","South West",5.78585679547088,6.28460686600222,6.49902603152116,6.89509583865957,6.98857449855046,6.66666666666667,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","London",5.309387777746,5.79647194866688,6.43519904220293,7.03259005145798,7.09910044447239,6.66666666666667,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","Midlands",6.04444444444444,6.86735653809972,7.22774678632064,7.79956496773223,8.59490204339583,6.66666666666667,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","England",5.5041782729805,6.39720407232943,6.8264623780058,7.24020442930153,7.65886603537441,6.66666666666667,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","East of England",5.32663316582915,6.22705018359853,6.96456003249972,7.07414533076809,7.14285714285714,6.66666666666667,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","South East",5.23409693779029,6.18422482012885,6.77032966480744,6.63098397426002,7.24013930141765,6.66666666666667,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","North East & Yorkshire",5.65690376569038,6.54560637014984,6.73585026110277,7.31914893617021,7.69230769230769,6.66666666666667,NA
2016,"Diabetes: QOF prevalence (17+ yrs)","North West",5.90747764049381,6.4765514624279,6.73788003286771,7.22444812850783,7.46900988545426,6.66666666666667,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","East of England",0.671750181554103,0.760258279525099,0.805748725170978,0.795755968169761,0.945307224848076,0.785340314136126,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","London",0.545398907250116,0.54900661159835,0.538793103448276,0.555041628122109,0.553742352743492,0.785340314136126,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","Midlands",0.730833881458744,0.824256697085664,0.920021861905629,0.916548640205933,0.891771382245642,0.785340314136126,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","North East & Yorkshire",0.731775963974106,0.806507087947322,0.890557744343055,0.983176753331877,1.01156069364162,0.785340314136126,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","North West",0.71089372287275,0.843980971821394,0.869894099848714,0.965116133738285,1.04384133611691,0.785340314136126,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","South East",0.658446591793663,0.734835612359884,0.79751582196785,0.873893275903326,1.00834829534705,0.785340314136126,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","South West",0.727183002371365,0.813675465889702,0.869766781454624,0.958639651067496,1.10298196782963,0.785340314136126,NA
2016,"Epilepsy: QOF prevalence (18+ yrs)","England",0.680412371134021,0.759206178293984,0.810276679841897,0.846642293630941,0.930366853512808,0.785340314136126,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","North West",0.23447259281467,0.265639900433914,0.227646389275326,0.212503323468893,0.223713646532438,0.170145190562613,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","South East",0.120539702736,0.171169021163999,0.14779126838976,0.145983001801937,0.135394237535196,0.170145190562613,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","South West",0.215383027265235,0.192566917003659,0.195235717493008,0.213282137130914,0.170559011971815,0.170145190562613,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","Midlands",0.215492798003856,0.242849433351322,0.229029487546522,0.184198996537347,0.177165354330709,0.170145190562613,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","North East & Yorkshire",0.228880565959218,0.243383703323971,0.301513887638885,0.281610813855252,0.221158299269854,0.170145190562613,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","East of England",0.148920327624721,0.138564760793466,0.130967973134032,0.142492875356232,0.107544672402383,0.170145190562613,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","London",0.12703331220402,0.105685167659845,0.088261253309797,0.0803643182427002,0.0947179484725748,0.170145190562613,NA
2016,"Heart failure with LVSD: QOF prevalence (all ages)","England",0.163339382940109,0.179902338730403,0.174291938997821,0.159045725646123,0.174081237911025,0.170145190562613,NA
2016,"Learning disability: QOF prevalence (all ages)","North East & Yorkshire",NA,0.394001016776817,0.152702091063724,0.518012714857547,0.795969971764541,0.525608393298866,NA
2016,"Learning disability: QOF prevalence (all ages)","England",NA,0.394001016776817,0.152702091063724,0.518012714857547,0.795969971764541,0.525608393298866,NA
